liga,nombre_completo,nombre_abreviado,fecha_nacimiento,url_perfil
Liga Argentina,SANTINO SIMON,"SIMON, S.",07/06/2006,https://www.laliganacional.com.ar/laligaargentina/jugador/1761/88912/141743/simon-santino
Liga Argentina,SEBASTIAN MIGNANI,"MIGNANI, S.",16/08/1990,https://www.laliganacional.com.ar/laligaargentina/jugador/1640/89000/385966/mignani-sebastian
Liga Argentina,SEBASTIAN BASUALDO,"BASUALDO, S.",12/12/2005,https://www.laliganacional.com.ar/laligaargentina/jugador/2371/88950/287650/basualdo-sebastian
Liga Argentina,SEGUNDO ALIMENTI,"ALIMENTI, S.",04/02/2005,https://www.laliganacional.com.ar/laligaargentina/jugador/2371/88950/387964/alimenti-segundo
Liga Argentina,SIMON FUX,"FUX , S.",17/03/2009,https://www.laliganacional.com.ar/laligaargentina/jugador/1458/90004/277616/fux-simon
Liga Argentina,TEO RUSCONI MAYER,"RUSCONI, T.",07/05/2008,https://www.laliganacional.com.ar/laligaargentina/jugador/1503/89514/77690/rusconi-mayer-teo
Liga Argentina,THIAGO SIMON,"SIMON, T.",07/06/2006,https://www.laliganacional.com.ar/laligaargentina/jugador/1761/88912/141744/simon-thiago
Liga Argentina,THIAGO EMANUEL FLOSSI,"FLOSSI, T.",05/07/2004,https://www.laliganacional.com.ar/laligaargentina/jugador/2378/89306/384434/flossi-thiago-emanuel
Liga Argentina,TIAGO EZEQUIEL LABRADOR,"LABRADOR, T.",01/12/2006,https://www.laliganacional.com.ar/laligaargentina/jugador/2377/88991/94224/labrador-tiago-ezequiel
Liga Argentina,TIAGO KEVIN ANIBAL HERRERA NOTARI,"HERRERA, T.",11/05/2007,https://www.laliganacional.com.ar/laligaargentina/jugador/1385/88713/88729/herrera-notari-tiago-kevin-anibal
Liga Argentina,TIAGO NAHUEL LOPEZ ESTELA,"LOPEZ, T.",19/02/2008,https://www.laliganacional.com.ar/laligaargentina/jugador/83/88998/332777/lopez-estela-tiago-nahuel
Liga Argentina,TIRRELL DWAYNE BROWN II,"BROWN, T.",11/10/1993,https://www.laliganacional.com.ar/laligaargentina/jugador/1926/88731/385915/brown-ii-tirrell-dwayne
Liga Argentina,TIZIANO URIEL SEBASTIAN PROME,"PROME, T.",28/02/2005,https://www.laliganacional.com.ar/laligaargentina/jugador/63/89430/382410/prome-tiziano-uriel-sebastian
Liga Argentina,TOMAS OLIVA  IOANIDIS,"OLIVA, T.",13/01/2007,https://www.laliganacional.com.ar/laligaargentina/jugador/2420/89448/109839/oliva-ioanidis-tomas
Liga Argentina,TOMAS QUINTEROS,"QUINTEROS, T.",05/01/2001,https://www.laliganacional.com.ar/laligaargentina/jugador/2254/89216/384450/quinteros-tomas
Liga Argentina,TOMAS JÜRGENSEN,"JÜRGENSEN, T.",28/12/2002,https://www.laliganacional.com.ar/laligaargentina/jugador/1385/88713/383451/jurgensen-tomas
Liga Argentina,TOMAS STERZ,"STERZ, T.",01/06/2005,https://www.laliganacional.com.ar/laligaargentina/jugador/83/88998/276494/sterz-tomas
Liga Argentina,TOMAS GOMEZ PLATIA,"GOMEZ, T.",24/06/2002,https://www.laliganacional.com.ar/laligaargentina/jugador/1761/88912/141708/gomez-platia-tomas
Liga Argentina,TOMAS CABALLERO,"CABALLERO, T.",19/06/2007,https://www.laliganacional.com.ar/laligaargentina/jugador/1458/90004/107659/caballero-tomas
Liga Argentina,TOMAS AGUSTIN VERBAUWEDE,"VERBAUWEDE, T.",05/08/1999,https://www.laliganacional.com.ar/laligaargentina/jugador/44/89166/378045/verbauwede-tomas-agustin
Liga Argentina,TOMAS AGUSTIN LOSADA,"LOSADA, T.",05/05/2007,https://www.laliganacional.com.ar/laligaargentina/jugador/1385/88713/88734/losada-tomas-agustin
Liga Argentina,TOMAS EZEQUIEL PEREYRA,"PEREYRA, T.",09/11/2000,https://www.laliganacional.com.ar/laligaargentina/jugador/1937/89802/385069/pereyra-tomas-ezequiel
Liga Argentina,TOMAS IGNACIO GUTIERREZ,"GUTIERREZ, T.",24/03/2006,https://www.laliganacional.com.ar/laligaargentina/jugador/83/88998/224891/gutierrez-tomas-ignacio
Liga Argentina,TOMAS IGNACIO ROSSI,"ROSSI, T.",15/01/2009,https://www.laliganacional.com.ar/laligaargentina/jugador/2254/89216/386051/rossi-tomas-ignacio
Liga Argentina,VALENTIN ALLIER,"ALLIER, V.",09/09/2004,https://www.laliganacional.com.ar/laligaargentina/jugador/1503/89514/77638/allier-valentin
Liga Argentina,VALENTIN RAFAEL COSTA,"COSTA, V.",25/10/1999,https://www.laliganacional.com.ar/laligaargentina/jugador/1937/89802/178839/costa-valentin-rafael
Liga Argentina,VALENTIN RAFAEL COSTA,"COSTA, V.",25/10/1999,https://www.laliganacional.com.ar/laligaargentina/jugador/2377/88991/401362/costa-valentin-rafael
Liga Argentina,VALENTIN URIEL CAMPANO,"CAMPANO, V.",26/07/2005,https://www.laliganacional.com.ar/laligaargentina/jugador/44/89166/385919/campano-valentin-uriel
Liga Argentina,VALENTINO BIAGI,"BIAGI, V.",09/03/2007,https://www.laliganacional.com.ar/laligaargentina/jugador/1385/88713/88719/biagi-valentino
Liga Argentina,VALENTINO OCCHI,"OCCHI, V.",10/11/2004,https://www.laliganacional.com.ar/laligaargentina/jugador/1385/88713/90371/occhi-valentino
Liga Argentina,VALENTINO SALAMONE,"SALAMONE, V.",10/08/2004,https://www.laliganacional.com.ar/laligaargentina/jugador/1420/89534/384496/salamone-valentino
Liga Argentina,VALENTINO BERNA,"BERNA, V.",30/04/2010,https://www.laliganacional.com.ar/laligaargentina/jugador/1458/90004/329561/berna-valentino
Liga Argentina,ÁLVARO JOAQUÍN SAUCEDO ACOSTA,"SAUCEDO, Á.",10/04/2007,https://www.laliganacional.com.ar/laligaargentina/jugador/1937/89802/386995/saucedo-acosta-alvaro-joaquin
Liga Argentina,CHANCELLOR D'CAMERON CALHOUN-HUNTER,"CALHOUN-HUNTER, C.",31/08/1998,https://www.laliganacional.com.ar/laligaargentina/jugador/2641/88803/381905/calhoun-hunter-chancellor-d-cameron
Liga Argentina,ADRIAN GUILLERMO LANGE FERRE,"LANGE, A.",14/02/2005,https://www.laliganacional.com.ar/laligaargentina/jugador/1883/89468/86902/lange-ferre-adrian-guillermo
Liga Argentina,AGUSTIN JURE,"JURE, A.",24/11/1991,https://www.laliganacional.com.ar/laligaargentina/jugador/1672/90339/168498/jure-agustin
Liga Argentina,AGUSTIN CAMISASCA,"CAMISASCA, A.",11/02/2004,https://www.laliganacional.com.ar/laligaargentina/jugador/1836/89431/215123/camisasca-agustin
Liga Argentina,AGUSTIN NOEL BRUNER,"BRUNER, A.",28/08/2004,https://www.laliganacional.com.ar/laligaargentina/jugador/1435/89061/221120/bruner-agustin-noel
Liga Argentina,ALAN JAVIER DE LA RUA,"DE LA RUA , A.",10/10/2000,https://www.laliganacional.com.ar/laligaargentina/jugador/1899/89511/405958/de-la-rua-alan-javier
Liga Argentina,ALEJO GEREMIAS GILES,"GILES, A.",28/08/2009,https://www.laliganacional.com.ar/laligaargentina/jugador/1435/89061/243699/giles-alejo-geremias
Liga Argentina,ALFREDO CELIS,"CELIS, A.",06/02/2008,https://www.laliganacional.com.ar/laligaargentina/jugador/2729/89190/223375/celis-alfredo
Liga Argentina,ALVARO MUÑOZ BOMBAL,"MUÑOZ, A.",26/05/2006,https://www.laliganacional.com.ar/laligaargentina/jugador/3075/91704/333461/munoz-bombal-alvaro
Liga Argentina,ANDRES LUGLI,"LUGLI, A.",04/12/1995,https://www.laliganacional.com.ar/laligaargentina/jugador/1883/89468/385814/lugli-andres
Liga Argentina,ANDRES DAVID JAIMES MANTILLA,"JAIMES, A.",01/01/2004,https://www.laliganacional.com.ar/laligaargentina/jugador/1899/89511/383366/jaimes-mantilla-andres-david
Liga Argentina,ANDRIY GRYTSAK,"GRYTSAK, A.",12/06/2000,https://www.laliganacional.com.ar/laligaargentina/jugador/2729/89190/384329/grytsak-andriy
Liga Argentina,ANGEL GABRIEL OMAR AZUCAR,"AZUCAR, A.",18/01/2006,https://www.laliganacional.com.ar/laligaargentina/jugador/1435/89061/273359/azucar-angel-gabriel-omar
Liga Argentina,AUGUSTO BRUERA,"BRUERA, A.",12/03/1998,https://www.laliganacional.com.ar/laligaargentina/jugador/1789/90390/385953/bruera-augusto
Liga Argentina,AUGUSTO DANIEL ROVERES,"ROVERES, A.",27/03/2003,https://www.laliganacional.com.ar/laligaargentina/jugador/2729/89190/379638/roveres-augusto-daniel
Liga Argentina,AUGUSTO MIGUEL BARBIERI,"BARBIERI, A.",12/02/2002,https://www.laliganacional.com.ar/laligaargentina/jugador/1691/90125/329495/barbieri-augusto-miguel
Liga Argentina,BAUTISTA FERNANDEZ ALVAREZ,"FERNANDEZ, B.",04/05/2001,https://www.laliganacional.com.ar/laligaargentina/jugador/1899/89511/273317/fernandez-alvarez-bautista
Liga Argentina,BAUTISTA GENTINI,"GENTINI, B.",10/08/2009,https://www.laliganacional.com.ar/laligaargentina/jugador/1691/90125/136082/gentini-bautista
Liga Argentina,BAUTISTA GASPAR OGAS,"OGAS, B.",04/01/2008,https://www.laliganacional.com.ar/laligaargentina/jugador/2168/88795/332837/ogas-bautista-gaspar
Liga Argentina,BENJAMIN HERRERA,"HERRERA, B.",15/03/1999,https://www.laliganacional.com.ar/laligaargentina/jugador/1670/89142/266239/herrera-benjamin
Liga Argentina,BENJAMÍN MARCHIARO FIORE,"MARCHIARO, B.",28/05/2004,https://www.laliganacional.com.ar/laligaargentina/jugador/3075/91704/357993/marchiaro-fiore-benjamin
Liga Argentina,BLAS LINO MAGNANO,"LINO, B.",05/02/2003,https://www.laliganacional.com.ar/laligaargentina/jugador/1670/89142/156893/lino-magnano-blas
Liga Argentina,BRUNO ABRATTE,"ABRATTE, B.",17/07/2004,https://www.laliganacional.com.ar/laligaargentina/jugador/2641/88803/381879/abratte-bruno
Liga Argentina,BRUNO BAUTISTA CONTI,"CONTI, B.",28/06/2000,https://www.laliganacional.com.ar/laligaargentina/jugador/2729/89190/379617/conti-bruno-bautista
Liga Argentina,BRUNO LIONEL SANTILLAN,"SANTILLAN, B.",25/07/2006,https://www.laliganacional.com.ar/laligaargentina/jugador/1899/89511/386017/santillan-bruno-lionel
Liga Argentina,CAMILO TAIEL GOMEZ QUINTEROS,"GOMEZ, C.",12/05/1999,https://www.laliganacional.com.ar/laligaargentina/jugador/1691/90125/382049/gomez-quinteros-camilo-taiel
Liga Argentina,CARLOS DAVID ALTAMIRANO FALCO,"ALTAMIRANO, C.",17/04/1997,https://www.laliganacional.com.ar/laligaargentina/jugador/1789/90390/384812/altamirano-falco-carlos-david
Liga Argentina,CARLOS EMANUEL BUEMO,"BUEMO, C.",12/02/1996,https://www.laliganacional.com.ar/laligaargentina/jugador/1789/90390/382512/buemo-carlos-emanuel
Liga Argentina,CHRISTOPHER JALEEL HOOPER,"HOOPER, C.",24/12/1991,https://www.laliganacional.com.ar/laligaargentina/jugador/2043/89466/225018/hooper-christopher-jaleel
Liga Argentina,CONRADO ECHEVARRIA,"ECHEVARRIA, C.",05/12/1998,https://www.laliganacional.com.ar/laligaargentina/jugador/2168/88795/323507/echevarria-conrado
Liga Argentina,CRISTIAN CARLOS AMICUCCI,"AMICUCCI, C.",16/07/1985,https://www.laliganacional.com.ar/laligaargentina/jugador/1883/89468/327157/amicucci-cristian-carlos
Liga Argentina,CRISTIAN EZEQUIEL LINARES GONZALEZ,"LINARES, C.",19/09/1993,https://www.laliganacional.com.ar/laligaargentina/jugador/2641/88803/222457/linares-gonzalez-cristian-ezequiel
Liga Argentina,DAMIAN PINEDA,"PINEDA, D.",22/09/1988,https://www.laliganacional.com.ar/laligaargentina/jugador/1435/89061/384542/pineda-damian
Liga Argentina,DIEGO SEBASTIAN PERALTA,"PERALTA, D.",30/05/1994,https://www.laliganacional.com.ar/laligaargentina/jugador/2168/88795/381700/peralta-diego-sebastian
Liga Argentina,ELIAN JOSE CENTENO GARCIA,"CENTENO, E.",18/07/2000,https://www.laliganacional.com.ar/laligaargentina/jugador/1836/89431/384390/centeno-garcia-elian-jose
Liga Argentina,ELIAS SALVADOR CAVE,"CAVE, E.",05/08/1998,https://www.laliganacional.com.ar/laligaargentina/jugador/1556/89037/385803/cave-elias-salvador
Liga Argentina,EMILIANO MARTIN CORREA,"CORREA, E.",07/04/1991,https://www.laliganacional.com.ar/laligaargentina/jugador/3075/91704/384993/correa-emiliano-martin
Liga Argentina,EMILIO BOYE,"BOYE, E.",10/01/2005,https://www.laliganacional.com.ar/laligaargentina/jugador/2043/89466/266287/boye-emilio
Liga Argentina,ESTANISLAO RUBEN CRESPI PRADA,"CRESPI, E.",29/10/2003,https://www.laliganacional.com.ar/laligaargentina/jugador/1899/89511/327271/crespi-prada-estanislao-ruben
Liga Argentina,ESTEBAN ISAIAS CANTARUTTI,"CANTARUTTI, E.",28/09/1988,https://www.laliganacional.com.ar/laligaargentina/jugador/1670/89142/385592/cantarutti-esteban-isaias
Liga Argentina,ESTEFANO SIMONDI,"SIMONDI, E.",22/11/1996,https://www.laliganacional.com.ar/laligaargentina/jugador/1836/89431/273959/simondi-estefano
Liga Argentina,ESTEFANO BALBINO ZARCO SAYAGO,"ZARCO, E.",13/08/2004,https://www.laliganacional.com.ar/laligaargentina/jugador/1883/89468/384795/zarco-sayago-estefano-balbino
Liga Argentina,EVERT ALEJANDRO BERNAL SALDINA,"BERNAL, E.",06/03/1996,https://www.laliganacional.com.ar/laligaargentina/jugador/1548/89562/385912/bernal-saldina-evert-alejandro
Liga Argentina,FABRICIO HERNAN DIAZ,"DIAZ, F.",15/02/2006,https://www.laliganacional.com.ar/laligaargentina/jugador/1903/90385/179887/diaz-fabricio-hernan
Liga Argentina,FABRICIO NICOLAS PERALTA,"PERALTA, F.",02/04/2003,https://www.laliganacional.com.ar/laligaargentina/jugador/2168/88795/274434/peralta-fabricio-nicolas
Liga Argentina,FABRIZIO EZEQUIEL RAMIZ MARTINEZ,"RAMIZ, F.",16/06/2007,https://www.laliganacional.com.ar/laligaargentina/jugador/3075/91704/333527/ramiz-martinez-fabrizio-ezequiel
Liga Argentina,FACUNDO FERNANDEZ GAGO,"FERNANDEZ, F.",15/05/1996,https://www.laliganacional.com.ar/laligaargentina/jugador/1836/89431/383763/fernandez-gago-facundo
Liga Argentina,FACUNDO ARIAS BINDA,"ARIAS, F.",06/04/1993,https://www.laliganacional.com.ar/laligaargentina/jugador/2641/88803/153524/arias-binda-facundo
Liga Argentina,FACUNDO ALBERTO RIVERO,"RIVERO, F.",07/03/2004,https://www.laliganacional.com.ar/laligaargentina/jugador/1883/89468/275215/rivero-facundo-alberto
Liga Argentina,FACUNDO ARIEL PERALTA,"PERALTA, F.",23/05/2007,https://www.laliganacional.com.ar/laligaargentina/jugador/1883/89468/390906/peralta-facundo-ariel
Liga Argentina,FACUNDO ARIEL WOLINSKY,"WOLINSKY, F.",22/03/2005,https://www.laliganacional.com.ar/laligaargentina/jugador/1435/89061/384539/wolinsky-facundo-ariel
Liga Argentina,FACUNDO NICOLAS PEREZ,"PEREZ, F.",29/09/2008,https://www.laliganacional.com.ar/laligaargentina/jugador/3075/91704/377739/perez-facundo-nicolas
Liga Argentina,FAVIO IVAN VIETA STECHINA,"VIETA, F.",12/01/1996,https://www.laliganacional.com.ar/laligaargentina/jugador/1836/89431/167407/vieta-stechina-favio-ivan
Liga Argentina,FEBO LORENZO CAPPONI,"CAPPONI, F.",28/10/1994,https://www.laliganacional.com.ar/laligaargentina/jugador/1548/89562/378834/capponi-febo-lorenzo
Liga Argentina,FEDERICO PEDANO,"PEDANO, F.",20/02/2000,https://www.laliganacional.com.ar/laligaargentina/jugador/1556/89037/326966/pedano-federico
Liga Argentina,FEDERICO GERMAN GONZALEZ,"GONZALEZ, F.",23/07/1992,https://www.laliganacional.com.ar/laligaargentina/jugador/1899/89511/327414/gonzalez-federico-german
Liga Argentina,FEDERICO JESUS BUSTOS SAYEGH,"BUSTOS, F.",26/05/2007,https://www.laliganacional.com.ar/laligaargentina/jugador/1903/90385/320559/bustos-sayegh-federico-jesus
Liga Argentina,FELIPE NICOLAS BRAHIM TILCA,"BRAHIM, F.",21/08/2007,https://www.laliganacional.com.ar/laligaargentina/jugador/1556/89037/324445/brahim-tilca-felipe-nicolas
Liga Argentina,FRANCISCO FORNES,"FORNES, F.",28/12/2004,https://www.laliganacional.com.ar/laligaargentina/jugador/2729/89190/379623/fornes-francisco
Liga Argentina,FRANCISCO LLANOS,"LLANOS, F.",15/12/2001,https://www.laliganacional.com.ar/laligaargentina/jugador/1548/89562/378893/llanos-francisco
Liga Argentina,FRANCISCO JULIAN DALPINO,"DALPINO, F.",19/11/2003,https://www.laliganacional.com.ar/laligaargentina/jugador/1691/90125/381480/dalpino-francisco-julian
Liga Argentina,FRANCISCO MARTIN BONJA,"BONJA, F.",27/08/1998,https://www.laliganacional.com.ar/laligaargentina/jugador/1670/89142/374779/bonja-francisco-martin
Liga Argentina,FRANCISCO NAHUEL TARNOWYK,"TARNOWYK, F.",14/03/2001,https://www.laliganacional.com.ar/laligaargentina/jugador/2729/89190/379630/tarnowyk-francisco-nahuel
Liga Argentina,FRANCO MINETTI LASAGNO,"MINETTI, F.",14/12/2006,https://www.laliganacional.com.ar/laligaargentina/jugador/3075/91704/333413/minetti-lasagno-franco
Liga Argentina,FRANCO FRAGOZO,"FRAGOZO, F.",26/09/2001,https://www.laliganacional.com.ar/laligaargentina/jugador/1435/89061/379420/fragozo-franco
Liga Argentina,FRANCO IVAN MIERKE,"MIERKE, F.",27/01/2008,https://www.laliganacional.com.ar/laligaargentina/jugador/1899/89511/386021/mierke-franco-ivan
Liga Argentina,FRANGER JESUS PIRELA PEREZ,"PIRELA, F.",19/12/2002,https://www.laliganacional.com.ar/laligaargentina/jugador/1435/89061/384538/pirela-perez-franger-jesus
Liga Argentina,GABRIEL GUSTAVO PRADO,"PRADO, G.",07/12/2005,https://www.laliganacional.com.ar/laligaargentina/jugador/1654/89449/321170/prado-gabriel-gustavo
Liga Argentina,GABRIEL NICOLAS KALALO MICOL,"KALALO, G.",07/10/1996,https://www.laliganacional.com.ar/laligaargentina/jugador/1903/90385/385951/kalalo-micol-gabriel-nicolas
Liga Argentina,GAEL CARRASCO,"CARRASCO, G.",22/09/2009,https://www.laliganacional.com.ar/laligaargentina/jugador/1836/89431/172249/carrasco-gael
Liga Argentina,GASTON BERTONA,"BERTONA, G.",13/07/2001,https://www.laliganacional.com.ar/laligaargentina/jugador/1670/89142/375272/bertona-gaston
Liga Argentina,GASTON ALEJANDRO FINO,"FINO, G.",24/07/2002,https://www.laliganacional.com.ar/laligaargentina/jugador/1654/89449/110884/fino-gaston-alejandro
Liga Argentina,GINO BALBO,"BALBO, G.",22/06/2006,https://www.laliganacional.com.ar/laligaargentina/jugador/1691/90125/143001/balbo-gino
Liga Argentina,GIONA JOAQUIN FUENTES FODDIS,"FUENTES, G.",11/02/2005,https://www.laliganacional.com.ar/laligaargentina/jugador/1903/90385/383136/fuentes-foddis-giona-joaquin
Liga Argentina,GONZALO NICOLAS ALONSO,"ALONSO, G.",05/08/2002,https://www.laliganacional.com.ar/laligaargentina/jugador/2168/88795/381704/alonso-gonzalo-nicolas
Liga Argentina,GUILLERMO ALFONZO ALIENDE,"ALIENDE, G.",02/07/1997,https://www.laliganacional.com.ar/laligaargentina/jugador/1883/89468/386836/aliende-guillermo-alfonzo
Liga Argentina,HANS PAULO FEDER PONCE,"FEDER, H.",05/06/1999,https://www.laliganacional.com.ar/laligaargentina/jugador/1899/89511/383420/feder-ponce-hans-paulo
Liga Argentina,HORACIO SEBASTIAN RIGADA,"RIGADA, H.",30/12/1989,https://www.laliganacional.com.ar/laligaargentina/jugador/1654/89449/224566/rigada-horacio-sebastian
Liga Argentina,IBAR AGUSTÍN HATELUK,"HATELUK, I.",22/03/2004,https://www.laliganacional.com.ar/laligaargentina/jugador/1672/90339/277229/hateluk-ibar-agustin
Liga Argentina,IGNACIO EMMANUEL FLORIANI,"FLORIANI, I.",26/10/2004,https://www.laliganacional.com.ar/laligaargentina/jugador/1548/89562/385917/floriani-ignacio-emmanuel
Liga Argentina,IGNACIO PABLO SEGURA,"SEGURA, I.",17/07/2000,https://www.laliganacional.com.ar/laligaargentina/jugador/1672/90339/211545/segura-ignacio-pablo
Liga Argentina,JAVINGER JOSE VARGAS HERNANDEZ,"VARGAS, J.",05/03/1990,https://www.laliganacional.com.ar/laligaargentina/jugador/3075/91704/384966/vargas-hernandez-javinger-jose
Liga Argentina,JEREMIAS DIOTTO,"DIOTTO, J.",14/11/2002,https://www.laliganacional.com.ar/laligaargentina/jugador/2043/89466/109592/diotto-jeremias
Liga Argentina,JEREMIAS TESTA,"TESTA, J.",10/04/2007,https://www.laliganacional.com.ar/laligaargentina/jugador/2043/89466/109751/testa-jeremias
Liga Argentina,JEREMÍAS GABRIEL LEDESMA,"LEDESMA, J.",04/11/1996,https://www.laliganacional.com.ar/laligaargentina/jugador/1883/89468/165207/ledesma-jeremias-gabriel
Liga Argentina,JERONIMO GONZALEZ OLIVETTI,"GONZALEZ, J.",14/07/2006,https://www.laliganacional.com.ar/laligaargentina/jugador/1789/90390/340506/gonzalez-olivetti-jeronimo
Liga Argentina,JERONIMO SUÑE,"SUÑE, J.",13/05/2002,https://www.laliganacional.com.ar/laligaargentina/jugador/2043/89466/158360/sune-jeronimo
Liga Argentina,JERÓNIMO EXEQUIEL DIAZ MULLER,"DIAZ, J.",29/01/2002,https://www.laliganacional.com.ar/laligaargentina/jugador/1691/90125/212577/diaz-muller-jeronimo-exequiel
Liga Argentina,JOAQUIN FOLMER,"FOLMER, J.",25/01/2006,https://www.laliganacional.com.ar/laligaargentina/jugador/1789/90390/379646/folmer-joaquin
Liga Argentina,JOAQUIN FERNANDEZ ALVAREZ,"FERNANDEZ, J.",01/08/2003,https://www.laliganacional.com.ar/laligaargentina/jugador/1899/89511/273319/fernandez-alvarez-joaquin
Liga Argentina,JOAQUIN CORIA FA,"CORIA, J.",18/08/2008,https://www.laliganacional.com.ar/laligaargentina/jugador/1548/89562/346659/coria-fa-joaquin
Liga Argentina,JOAQUIN LOPEZ MORENO,"LOPEZ, J.",04/04/2006,https://www.laliganacional.com.ar/laligaargentina/jugador/1789/90390/81530/lopez-moreno-joaquin
Liga Argentina,JOAQUIN RODRIGO MARTINEZ ARCHILLA,"MARTINEZ, J.",01/04/2007,https://www.laliganacional.com.ar/laligaargentina/jugador/1672/90339/155123/martinez-archilla-joaquin-rodrigo
Liga Argentina,JOEL GABRIEL ESCALANTE ZAMORA,"ESCALANTE, J.",10/07/1999,https://www.laliganacional.com.ar/laligaargentina/jugador/1903/90385/213046/escalante-zamora-joel-gabriel
Liga Argentina,JONAH MCKINLEY UNDERWOOD,"UNDERWOOD, J.",27/09/1996,https://www.laliganacional.com.ar/laligaargentina/jugador/2168/88795/385856/underwood-jonah-mckinley
Liga Argentina,JORGE LUIS GARCIA GUERRERO,"GARCIA, J.",01/12/2003,https://www.laliganacional.com.ar/laligaargentina/jugador/1670/89142/384598/garcia-guerrero-jorge-luis
