IdPartido,Fecha,Equipo_local,Equipo_visitante,Local,Equipo,personId,firstName,lastName,Dorsal,Periodo,Tipo,Resultado,Zona,x,y
125522,10/12/2025,ECU,COL,False,COL,409483,Julian,Betancurt,59,2,TIRO3,FALLADO,,51,138
125522,10/12/2025,ECU,COL,False,COL,400857,Leonardo,Restrepo,5,2,TIRO3,FALLADO,,191,157
125522,10/12/2025,ECU,COL,True,ECU,379770,Adair,Quiñonez,23,2,TIRO3,FALLADO,,133,161
125522,10/12/2025,ECU,COL,False,COL,400857,Leonardo,Restrepo,5,2,TIRO1,FALLADO,,0,0
125522,10/12/2025,ECU,COL,False,COL,400857,Leonardo,Restrepo,5,2,TIRO1,CONVERTIDO,,0,0
125522,10/12/2025,ECU,COL,False,COL,409477,Yansem,Caicedo,14,2,TIRO2,CONVERTIDO,,155,30
125522,10/12/2025,ECU,COL,True,ECU,379507,Juan,Castillo,2,2,TIRO2,CONVERTIDO,,148,36
125522,10/12/2025,ECU,COL,False,COL,409478,Salomon,Brown,6,2,TIRO2,FALLADO,,116,41
125522,10/12/2025,ECU,COL,True,ECU,379509,Lheyder,Vargas,48,2,TIRO3,FALLADO,,11,33
125522,10/12/2025,ECU,COL,False,COL,409478,Salomon,Brown,6,2,TIRO2,FALLADO,,123,51
125522,10/12/2025,ECU,COL,True,ECU,379507,Juan,Castillo,2,2,TIRO3,FALLADO,,132,177
